sensor_reading,noise_level,rolling_avg,reading_diff,pga,snr,p_wave_detected,ttf_seconds
5.57,0.33,5.58,0.09,0.8,17.58,1,15
4.11,0.35,4.32,0.17,1.03,7.95,1,19
3.96,0.75,3.7,0.09,1.16,11.91,1,14
5.49,0.72,5.81,0.11,1.0,15.4,1,17
4.5,0.33,4.06,0.15,0.38,15.59,1,9
6.69,0.3,6.92,0.1,0.72,21.03,1,11
5.56,0.1,5.31,0.03,0.77,13.17,1,14
4.72,0.34,5.02,0.03,0.81,20.35,1,16
5.04,0.37,5.32,0.08,0.74,16.24,1,18
5.9,0.4,5.67,0.1,0.59,17.45,1,14
7.76,0.92,8.28,0.15,0.87,13.08,1,16
5.19,0.35,4.8,-0.03,0.59,15.63,1,16
4.93,0.18,4.99,0.05,0.64,6.69,1,10
3.71,0.58,3.42,0.07,0.44,7.02,1,13
6.02,0.21,5.73,0.11,0.86,22.3,1,15
4.41,0.46,4.04,0.18,1.2,10.94,1,15
4.59,0.17,3.99,0.11,1.02,17.68,1,19
4.98,0.15,5.23,0.12,0.75,15.87,1,8
4.75,0.41,4.96,0.15,0.5,13.94,1,16
5.56,0.33,5.78,0.1,0.88,17.63,1,16
6.0,0.29,6.08,0.05,0.44,16.89,1,14
5.15,0.35,5.38,-0.02,0.82,8.69,1,19
4.9,0.17,5.1,0.13,1.21,12.05,1,9
4.92,0.12,5.12,0.16,0.61,20.67,1,16
4.85,0.61,5.04,0.12,0.52,21.02,1,19
3.99,0.07,3.49,0.07,1.11,27.62,1,23
4.48,0.43,4.29,0.13,0.91,9.69,1,14
4.18,0.22,4.76,0.14,0.89,19.6,1,20
5.39,0.04,4.92,0.02,0.62,16.83,1,9
5.79,0.38,5.89,0.15,0.79,6.55,1,15
4.43,0.27,4.27,0.09,0.83,10.59,1,16
4.63,0.45,4.95,0.16,0.98,14.56,1,15
5.81,0.52,6.22,0.02,0.79,11.25,1,20
6.06,0.78,6.9,0.15,0.71,14.81,1,18
4.82,0.8,4.87,0.12,0.66,25.98,1,10
6.31,0.32,6.03,0.12,0.98,19.39,1,18
3.6,0.2,3.88,0.19,0.94,9.23,1,21
4.93,0.53,4.97,0.08,0.81,15.27,1,14
4.47,0.41,4.16,0.07,1.05,11.78,1,16
5.75,0.6,5.38,0.16,0.81,25.56,1,18
6.5,0.13,6.36,0.09,0.93,19.38,1,10
3.05,0.32,3.0,0.15,0.67,17.26,1,15
4.94,0.08,4.81,0.07,1.18,27.62,1,20
3.55,-0.1,3.19,0.05,0.55,9.29,1,11
5.82,0.35,6.05,0.13,0.72,19.5,1,16
6.16,0.21,6.44,0.12,0.79,21.98,1,17
5.76,0.5,5.72,0.12,0.83,21.16,1,8
5.8,0.21,5.43,0.08,0.88,18.92,1,14
6.0,0.49,6.24,0.09,0.39,16.86,1,9
4.1,0.16,4.43,0.2,0.58,14.56,1,17
5.39,0.21,6.17,0.22,1.18,17.69,1,15
7.2,0.42,7.6,0.08,0.87,4.78,1,15
5.18,0.31,4.63,0.13,0.47,7.88,1,17
4.77,0.36,4.64,0.0,0.85,13.78,1,16
4.63,0.2,4.88,0.15,0.84,11.65,1,17
4.65,0.01,5.04,0.12,0.97,19.17,1,14
6.07,0.32,6.74,0.12,0.96,24.07,1,17
6.32,0.28,6.34,0.11,0.87,18.61,1,18
3.73,0.28,3.77,0.11,0.75,24.82,1,18
5.84,0.33,5.89,0.1,0.86,8.93,1,16
4.88,0.46,4.82,0.06,1.14,17.36,1,22
6.31,0.27,5.53,0.06,0.5,22.97,1,11
5.69,0.11,5.74,0.06,1.01,21.03,1,15
5.16,0.45,5.21,0.05,0.86,12.99,1,11
2.88,-0.01,2.91,0.16,0.83,20.84,1,17
5.01,0.49,4.89,0.11,0.76,15.24,1,18
4.73,0.4,3.88,0.11,0.85,21.74,1,17
5.18,0.17,4.86,0.19,0.92,10.33,1,18
3.49,0.18,3.76,-0.01,0.91,4.78,1,13
4.42,-0.12,4.17,0.07,0.58,10.57,1,16
6.35,0.16,6.05,0.15,0.87,16.62,1,15
5.27,0.25,4.76,0.15,0.64,17.13,1,15
5.23,0.29,5.4,0.02,0.87,9.44,1,11
5.66,0.23,5.65,0.07,0.88,14.19,1,14
3.3,0.39,3.66,0.0,0.39,22.57,1,19
4.04,0.39,4.14,0.15,0.52,20.13,1,12
5.56,0.41,5.23,0.12,0.85,17.27,1,18
4.72,0.23,5.36,-0.0,0.53,9.5,1,11
3.41,0.07,3.19,0.1,0.59,16.9,1,12
4.01,0.32,3.99,0.17,0.63,14.7,1,15
5.44,0.42,4.96,0.14,0.86,18.33,1,17
4.63,0.21,4.21,0.05,0.82,21.49,1,18
6.12,0.32,6.4,0.13,1.34,12.3,1,21
6.08,0.24,6.91,0.06,1.08,5.63,1,15
4.42,0.21,4.01,0.13,0.7,3.89,1,15
5.16,0.12,5.04,0.13,0.59,13.8,1,12
5.69,0.37,5.77,0.11,0.58,9.8,1,10
6.58,0.61,6.08,0.16,0.68,16.06,1,15
4.74,-0.04,4.79,0.07,0.62,12.15,1,17
4.72,0.19,4.47,0.13,0.38,7.33,1,13
3.62,0.24,3.59,0.13,0.85,15.36,1,21
4.26,0.17,4.31,0.09,0.63,16.95,1,18
3.33,0.55,3.37,0.11,0.59,11.38,1,13
4.86,0.23,4.8,-0.0,0.8,11.25,1,12
5.4,0.47,5.52,0.1,0.83,19.65,1,15
4.26,0.21,4.68,0.07,0.43,17.41,1,13
6.12,0.16,6.39,0.15,0.66,19.49,1,16
4.26,0.5,4.37,0.14,0.79,5.46,1,19
4.19,0.33,4.16,0.14,0.65,14.56,1,12
5.06,0.14,5.24,0.02,0.93,10.52,1,13
6.07,0.22,6.1,0.08,0.71,13.69,1,12
3.45,0.36,4.15,0.16,0.51,8.73,1,14
4.9,0.23,5.01,0.09,1.01,17.24,1,16
3.98,0.38,4.33,0.04,0.96,13.53,1,12
5.08,0.4,5.35,0.09,0.55,9.14,1,10
5.83,0.61,5.31,0.09,1.18,19.54,1,15
4.87,0.12,4.89,0.16,0.96,10.74,1,17
4.43,0.12,4.1,0.08,0.95,2.54,1,14
5.85,0.54,6.31,0.02,0.99,16.29,1,16
4.42,0.42,4.64,0.1,0.76,15.39,1,16
4.71,0.27,4.47,0.14,0.89,7.16,1,14
4.99,0.18,4.59,0.18,0.38,12.7,1,15
5.88,0.24,5.91,0.09,0.24,5.47,1,9
4.67,0.43,4.5,0.05,1.01,16.18,1,17
7.13,0.13,7.39,0.12,1.21,13.12,1,14
4.46,0.18,4.13,0.11,0.9,12.22,1,16
6.79,0.13,6.81,0.14,1.01,17.57,1,18
6.4,0.17,6.02,0.11,0.85,8.96,1,15
5.29,0.01,5.34,0.1,0.88,29.3,1,22
4.67,0.25,4.54,0.05,0.63,14.82,1,17
4.53,0.38,4.5,0.16,0.32,12.28,1,15
5.43,0.46,5.35,0.16,0.69,24.79,1,13
4.05,0.3,3.73,0.09,0.62,16.91,1,17
4.9,0.42,4.74,0.05,0.71,16.8,1,17
4.68,0.63,4.98,0.22,0.85,8.35,1,13
3.65,0.24,3.8,0.09,0.77,9.5,1,20
3.41,0.51,3.3,0.06,0.76,15.01,1,14
4.4,0.59,4.78,0.07,0.83,7.68,1,16
4.53,0.19,4.52,0.06,1.0,10.83,1,14
6.17,0.17,6.54,0.11,0.71,23.18,1,18
5.17,0.3,4.83,0.06,1.0,16.88,1,18
5.96,0.49,6.17,-0.01,1.0,12.93,1,24
6.72,0.28,6.81,0.09,0.46,9.94,1,11
4.98,0.45,4.33,0.18,0.96,20.24,1,20
5.56,0.67,5.8,0.13,0.74,17.1,1,11
5.36,0.32,5.69,0.14,1.14,20.68,1,15
6.58,0.46,6.82,0.16,0.53,2.81,1,9
4.77,0.08,4.48,0.1,0.72,14.36,1,16
4.9,0.33,4.38,0.03,0.88,16.94,1,14
5.52,0.4,5.79,0.12,0.54,14.98,1,14
4.58,0.38,4.3,0.12,0.83,20.05,1,12
5.13,0.26,5.09,0.14,0.8,13.12,1,16
4.59,0.41,4.54,0.25,1.01,17.85,1,16
4.56,0.19,4.69,0.04,0.99,13.95,1,18
4.51,0.54,4.39,0.13,0.77,10.84,1,10
5.0,0.54,4.62,0.15,0.83,11.91,1,14
3.86,0.13,3.94,0.09,1.04,17.34,1,15
5.42,0.33,4.89,0.09,0.55,19.21,1,19
3.66,0.45,3.41,0.12,0.75,18.25,1,14
5.06,0.55,5.33,0.13,0.32,17.88,1,18
6.8,0.44,6.44,0.05,1.12,12.18,1,11
4.81,0.23,4.58,0.11,0.54,8.28,1,15
4.0,0.19,3.84,0.06,0.76,14.76,1,17
5.57,0.42,6.08,0.07,0.84,4.3,1,18
5.98,0.59,5.69,0.13,0.57,16.65,1,20
4.36,0.45,4.55,0.13,0.3,11.53,1,11
3.44,0.3,3.36,0.07,0.72,20.77,1,16
5.05,0.26,4.99,0.06,0.71,6.83,1,12
4.87,0.23,4.77,0.17,0.99,14.64,1,20
3.65,0.31,3.6,0.18,0.74,17.84,1,19
5.01,0.56,5.23,0.17,0.78,10.44,1,18
4.96,0.31,5.64,0.05,0.79,15.34,1,14
5.55,-0.08,5.87,0.07,0.65,11.58,1,14
4.12,0.08,4.21,0.07,1.03,21.48,1,17
6.27,-0.14,6.22,0.12,0.53,11.55,1,13
4.92,0.19,4.87,0.02,0.48,20.4,1,17
5.24,0.1,4.92,0.17,0.84,19.73,1,16
4.3,0.14,4.34,0.02,0.94,15.94,1,14
3.27,0.14,3.19,0.15,1.05,20.59,1,15
4.92,0.19,5.15,0.09,0.87,21.12,1,12
4.03,0.28,3.65,0.11,0.81,23.19,1,14
4.13,0.22,3.69,0.12,0.96,5.55,1,10
3.92,0.22,3.98,0.07,0.64,14.5,1,16
3.54,0.33,3.8,0.14,0.67,6.97,1,9
6.38,0.17,6.59,0.1,1.06,15.37,1,16
4.06,0.17,3.85,0.11,0.79,15.0,1,16
5.07,0.11,4.68,0.11,0.46,10.21,1,12
4.8,0.36,5.16,0.15,0.69,13.07,1,16
6.11,0.23,6.04,0.09,0.92,20.79,1,10
5.29,0.21,5.35,0.11,1.11,17.19,1,14
4.33,0.41,4.2,0.11,0.76,8.06,1,10
5.03,0.34,5.62,0.17,0.58,13.11,1,15
6.8,0.58,6.66,0.11,1.14,18.4,1,21
4.58,-0.08,4.8,0.06,1.09,12.53,1,10
3.24,0.37,3.17,0.19,0.89,16.38,1,17
6.15,0.36,6.17,0.05,0.41,10.76,1,13
4.85,0.17,5.44,0.09,0.72,18.99,1,19
3.55,0.18,3.0,0.1,0.9,13.28,1,15
4.46,0.28,4.61,0.07,0.5,11.67,1,9
4.8,0.22,4.53,0.11,0.81,18.04,1,17
5.04,0.28,5.4,0.08,0.67,13.72,1,12
5.33,0.39,4.84,0.09,0.8,13.6,1,18
4.88,0.09,4.64,0.11,1.01,8.04,1,17
6.06,0.14,6.07,0.05,0.39,11.52,1,7
6.15,0.38,6.44,0.09,1.01,19.42,1,18
4.76,0.76,4.57,0.06,0.95,20.8,1,16
5.69,0.03,5.73,0.05,0.41,23.66,1,18
4.0,0.33,4.13,0.08,0.79,21.72,1,19
6.03,0.52,5.95,0.14,0.53,10.49,1,12
3.13,0.57,3.36,0.14,0.99,11.68,1,15
6.81,0.37,7.17,0.15,0.72,5.25,1,14
4.87,0.18,4.81,0.09,0.53,8.24,1,9
6.91,0.37,7.13,0.14,0.9,15.7,1,16
3.63,0.44,3.76,-0.01,0.87,10.45,1,13
4.63,0.46,4.48,0.15,0.8,18.82,1,15
4.89,0.41,4.7,0.07,0.46,9.46,1,11
5.34,0.28,5.24,0.13,0.89,15.12,1,20
4.86,0.29,4.42,0.13,0.87,10.93,1,19
6.34,0.24,6.3,0.08,0.9,18.52,1,13
5.11,0.57,4.87,0.14,0.84,18.99,1,14
5.18,0.53,4.87,0.08,0.54,14.28,1,19
4.95,0.51,4.98,0.1,0.63,20.34,1,15
4.68,0.4,4.38,0.0,0.58,11.25,1,13
4.1,0.15,4.31,0.15,0.69,20.89,1,17
4.47,0.19,4.09,0.03,1.0,22.5,1,19
4.58,0.4,4.55,0.07,0.83,18.41,1,16
5.18,0.07,5.15,0.08,0.39,12.06,1,11
5.53,0.4,5.92,0.03,0.96,17.23,1,16
5.61,0.22,5.57,0.16,0.97,2.55,1,8
5.01,0.18,5.22,0.11,0.62,15.66,1,13
4.13,0.34,3.8,0.06,0.58,10.73,1,14
5.18,0.29,5.25,0.12,0.89,18.11,1,14
6.17,0.16,5.93,0.11,0.82,9.05,1,13
5.13,0.4,4.69,0.07,0.64,14.74,1,12
5.91,0.23,6.12,0.13,0.98,14.38,1,15
5.19,0.38,5.01,0.19,0.66,10.01,1,9
5.48,0.31,5.36,0.15,0.79,15.79,1,13
3.79,0.55,3.67,0.13,0.65,15.18,1,13
5.15,0.54,5.42,0.11,0.84,16.16,1,18
5.56,0.41,5.45,0.13,0.72,15.49,1,17
6.79,0.26,6.18,0.1,0.77,24.02,1,19
4.88,0.05,4.67,0.09,0.91,10.12,1,17
5.71,0.23,5.75,0.07,0.59,13.5,1,15
3.96,0.53,3.33,0.04,0.39,2.82,1,19
4.19,0.47,5.21,0.12,0.64,13.22,1,18
4.97,0.48,5.27,0.03,0.86,11.89,1,17
4.7,0.31,4.55,0.11,1.1,16.94,1,13
6.44,0.55,6.36,0.07,0.76,16.75,1,18
5.34,0.21,5.35,0.05,0.37,10.82,1,12
5.82,0.33,5.89,0.15,0.75,19.67,1,12
4.66,0.62,4.75,0.04,1.0,14.62,1,18
4.99,0.19,5.27,0.15,0.63,17.12,1,10
4.01,0.49,4.24,0.15,0.65,10.61,1,13
4.76,-0.05,5.22,0.1,0.76,6.86,1,13
3.71,0.31,3.66,0.09,1.08,19.3,1,19
6.24,0.42,6.71,0.1,0.76,8.88,1,14
4.27,0.29,4.33,0.16,0.54,13.95,1,16
4.86,0.18,4.86,0.15,0.57,12.34,1,14
4.9,0.36,5.23,0.17,0.83,16.91,1,13
5.7,0.08,5.8,0.13,0.67,22.86,1,12
4.52,0.31,4.5,0.11,0.74,15.18,1,13
5.2,0.1,5.37,0.07,0.6,14.33,1,13
3.43,0.05,3.77,0.1,0.89,23.58,1,12
6.42,0.51,6.44,0.1,0.56,9.04,1,12
5.47,0.6,5.28,0.17,0.64,4.74,1,16
3.53,0.7,3.01,0.06,0.94,8.58,1,17
4.83,0.1,4.97,0.08,0.75,16.12,1,14
6.46,0.3,6.49,0.08,0.95,10.66,1,17
5.73,0.47,5.65,0.13,0.84,7.52,1,16
4.18,-0.07,3.78,0.06,0.6,10.13,1,15
4.71,0.59,4.21,0.12,0.54,19.56,1,14
5.69,0.4,5.74,0.13,1.32,17.85,1,16
3.93,0.13,4.09,0.07,0.64,17.78,1,11
4.12,0.2,4.1,0.06,0.98,5.9,1,14
5.25,0.13,5.04,0.05,0.54,14.92,1,12
4.5,0.5,4.91,0.15,0.85,16.67,1,17
4.44,0.28,4.81,0.03,0.85,22.49,1,17
6.47,0.26,6.01,0.11,0.64,17.13,1,11
4.78,0.5,4.66,-0.01,0.65,15.46,1,19
4.58,0.6,4.2,0.21,0.83,19.16,1,17
6.94,0.37,6.83,0.09,0.87,16.56,1,16
5.55,0.22,5.95,0.13,0.66,16.74,1,18
6.49,0.35,6.54,0.04,0.79,20.01,1,21
4.49,0.26,4.82,0.06,0.92,7.15,1,19
4.62,0.38,4.67,0.1,0.71,17.87,1,15
6.23,0.2,5.95,0.13,0.92,9.41,1,20
5.56,0.06,5.97,0.04,0.94,18.39,1,11
6.28,0.58,5.99,0.1,0.63,17.71,1,10
5.5,-0.14,5.66,0.08,0.78,9.43,1,12
3.5,0.38,3.47,0.16,0.85,16.06,1,10
7.09,0.45,7.41,0.06,0.92,9.83,1,13
5.61,0.5,5.54,0.1,0.8,9.41,1,13
3.38,0.26,3.59,0.06,0.85,10.99,1,14
6.7,0.38,6.95,0.03,0.67,13.12,1,18
3.43,0.4,3.53,0.09,1.1,14.38,1,17
5.86,0.32,5.74,0.05,0.89,13.01,1,14
2.93,0.03,2.81,0.12,0.88,11.1,1,15
4.64,0.45,4.5,0.1,0.8,8.48,1,18
5.74,0.34,5.81,0.09,0.57,21.22,1,14
4.98,0.65,4.39,0.08,0.61,20.55,1,9
4.13,0.16,4.32,-0.0,0.69,16.23,1,17
5.88,0.45,5.86,0.21,0.86,11.77,1,9
3.97,0.19,3.96,0.14,1.02,11.88,1,13
3.78,0.31,3.4,0.09,0.56,13.94,1,14
7.72,0.2,7.45,0.15,1.13,8.75,1,16
5.09,0.25,4.48,0.03,0.9,16.59,1,13
3.83,0.38,3.64,0.18,0.81,12.43,1,14
4.66,0.34,4.88,0.08,0.77,23.55,1,16
4.49,0.15,4.78,0.09,0.83,22.05,1,14
5.09,0.28,5.23,0.24,0.89,16.25,1,18
5.14,0.6,5.52,0.05,0.67,17.68,1,13
6.59,0.52,6.48,0.03,0.49,16.43,1,15
4.66,0.32,4.88,0.2,1.06,9.72,1,15
5.71,0.25,5.59,0.13,0.91,18.04,1,13
3.28,0.11,3.84,0.19,0.99,21.46,1,19
4.99,0.55,5.12,0.11,1.23,20.37,1,18
4.43,0.28,4.46,0.15,0.45,18.3,1,13
4.57,-0.12,4.89,-0.01,0.97,2.47,1,16
6.71,0.38,6.64,0.15,0.46,22.14,1,13
4.94,0.34,5.08,0.02,1.31,1.4,1,19
3.82,0.46,3.44,0.09,0.39,16.13,1,12
3.35,0.19,2.9,0.09,0.66,13.08,1,13
5.29,0.37,5.07,0.13,0.39,20.04,1,8
5.16,0.11,4.97,0.07,0.79,20.44,1,20
5.68,0.16,6.1,0.05,0.6,15.2,1,12
6.51,0.43,6.54,0.12,0.84,25.08,1,9
4.37,0.36,4.3,0.17,0.72,14.24,1,18
4.81,0.15,4.59,0.07,0.81,23.49,1,13
3.51,0.56,3.85,0.08,0.88,7.26,1,18
3.76,0.37,4.57,0.04,0.55,9.49,1,10
4.93,0.1,4.74,0.17,0.74,10.43,1,16
5.2,0.0,4.86,0.08,1.1,16.43,1,12
6.07,0.22,6.01,0.21,0.86,10.08,1,13
4.18,0.35,4.33,0.06,0.77,17.88,1,15
5.3,0.16,5.09,0.08,0.91,5.77,1,15
5.75,0.44,5.78,0.08,0.89,19.48,1,16
4.84,0.42,4.72,-0.01,0.56,18.28,1,14
4.95,0.23,5.72,0.2,0.71,18.24,1,19
6.33,0.08,6.69,0.11,0.94,8.34,1,14
3.82,0.4,3.78,0.06,0.97,14.25,1,13
4.75,0.08,4.47,0.03,0.65,6.73,1,15
5.83,0.35,5.63,0.09,0.56,15.66,1,14
5.51,0.16,5.3,0.15,0.7,16.27,1,16
4.58,0.28,4.6,0.06,1.19,14.38,1,16
6.18,0.31,5.97,0.09,0.67,18.25,1,16
6.01,-0.02,5.61,0.13,0.82,15.21,1,16
4.47,0.41,4.34,0.12,0.66,12.87,1,12
4.47,0.19,4.54,0.05,0.4,9.93,1,12
5.0,0.15,4.66,0.17,0.79,7.65,1,13
4.84,0.52,5.19,0.15,0.92,11.47,1,16
5.33,0.33,5.19,0.18,0.97,21.11,1,16
7.68,-0.21,7.91,0.06,0.68,11.36,1,12
3.57,0.28,3.76,0.12,0.92,11.2,1,15
3.85,0.32,3.68,0.06,0.61,17.09,1,18
5.33,-0.01,4.8,0.06,0.82,8.24,1,14
5.01,0.22,4.88,0.1,0.37,16.48,1,10
4.04,0.53,3.56,0.15,0.95,17.0,1,18
5.59,0.41,5.18,0.16,0.46,9.16,1,15
4.01,0.08,4.45,0.02,0.93,27.45,1,20
5.33,0.22,5.07,0.14,0.77,15.14,1,14
5.96,0.34,6.44,0.1,0.82,15.48,1,17
6.42,0.36,6.07,0.16,1.1,17.74,1,14
5.77,0.27,5.94,0.09,1.17,23.22,1,20
5.01,0.75,4.92,0.04,0.74,10.34,1,19
4.85,0.31,4.7,0.07,0.98,13.1,1,11
4.84,-0.01,4.49,0.09,0.91,11.42,1,18
4.32,0.26,4.31,0.21,0.94,19.72,1,16
4.8,0.11,4.5,0.17,0.65,15.54,1,16
5.6,0.36,5.58,0.08,0.79,20.03,1,9
5.25,0.16,5.09,0.11,1.22,18.97,1,17
4.92,0.42,4.79,0.21,0.67,11.69,1,13
4.25,0.57,3.89,0.14,0.54,19.61,1,12
4.91,0.74,5.11,0.08,0.55,10.66,1,17
4.85,0.18,5.05,0.03,1.44,10.6,1,19
4.66,0.16,5.15,0.07,0.67,12.02,1,8
6.32,0.19,6.0,0.07,0.94,14.18,1,18
5.13,0.1,5.06,0.07,0.9,18.7,1,9
4.91,0.12,5.11,0.22,0.81,10.05,1,19
5.28,0.45,5.35,0.15,0.57,12.37,1,17
5.57,0.42,5.66,0.23,1.0,12.17,1,17
6.0,0.59,6.0,0.08,1.0,6.86,1,14
5.52,0.18,5.25,0.07,1.03,10.61,1,17
5.13,0.44,4.89,0.05,0.8,10.13,1,14
6.93,0.01,6.88,0.1,0.84,16.66,1,18
4.09,0.5,4.77,0.07,0.74,12.12,1,16
6.38,0.12,6.83,0.08,0.96,3.53,1,17
2.73,0.06,2.83,0.18,0.95,16.48,1,17
6.14,-0.02,5.78,0.13,1.21,11.56,1,14
4.71,0.41,4.68,0.06,0.8,12.35,1,11
5.99,0.27,5.88,0.11,0.79,10.57,1,14
7.08,0.35,6.93,0.12,0.99,20.21,1,17
3.73,0.24,3.34,0.22,0.76,8.42,1,13
4.48,0.36,4.74,0.11,0.87,14.95,1,18
3.87,-0.0,4.03,0.1,0.66,15.58,1,16
3.89,0.12,4.13,0.16,1.06,16.56,1,12
3.29,0.32,3.41,0.11,0.88,13.84,1,13
3.95,0.39,3.58,0.12,0.96,11.37,1,16
4.39,0.32,3.83,0.09,0.72,12.65,1,15
6.52,0.34,6.81,0.11,0.77,11.37,1,16
5.93,0.26,6.02,0.12,1.03,20.68,1,18
4.61,0.32,5.19,0.1,0.82,22.22,1,15
5.36,0.4,5.07,0.05,0.91,9.59,1,11
3.26,0.43,3.61,0.11,0.91,8.78,1,17
4.02,0.41,3.81,0.11,0.74,24.19,1,12
5.38,0.21,5.06,0.13,1.14,13.54,1,20
4.92,0.31,4.7,0.12,0.79,27.22,1,17
6.75,0.36,6.53,0.01,1.11,20.24,1,16
4.32,0.51,3.84,0.11,1.01,18.89,1,8
5.6,0.33,5.34,0.16,0.8,17.0,1,13
5.63,0.25,5.87,0.05,0.87,4.73,1,18
4.68,0.21,4.72,0.1,1.17,25.72,1,18
6.55,0.89,6.6,0.09,1.03,19.61,1,16
5.9,0.35,6.02,0.16,0.92,13.32,1,17
4.28,0.31,4.42,0.04,0.74,9.0,1,11
4.64,0.42,5.45,0.07,0.85,11.28,1,16
6.24,0.14,6.28,0.11,0.91,14.04,1,18
5.62,-0.32,5.7,0.09,0.68,12.4,1,15
7.72,0.2,7.41,0.05,0.43,14.02,1,17
5.03,0.13,4.93,0.08,0.52,14.22,1,15
3.71,0.4,3.44,0.01,0.48,13.89,1,14
6.55,-0.05,6.75,0.01,0.77,10.55,1,18
3.86,0.4,3.57,0.19,0.82,13.09,1,13
4.82,0.61,5.04,0.1,0.5,16.23,1,17
4.09,0.21,4.26,0.1,0.64,9.88,1,18
7.17,0.4,7.06,0.15,0.27,13.72,1,14
6.2,0.25,6.01,0.11,1.31,19.73,1,17
3.72,-0.03,4.2,0.0,0.8,14.84,1,16
5.41,0.77,5.89,0.09,0.88,15.45,1,12
6.16,0.22,6.37,-0.05,0.87,16.01,1,17
5.1,0.16,5.2,0.1,1.01,15.09,1,20
5.74,0.78,5.89,0.0,1.04,22.95,1,13
6.32,0.5,5.84,0.07,0.85,10.35,1,15
4.14,0.36,4.03,0.09,0.98,5.64,1,17
5.12,0.41,4.53,0.13,0.64,10.87,1,14
6.13,-0.01,6.15,0.04,0.63,11.5,1,16
6.69,0.34,6.42,0.13,0.93,13.95,1,10
2.03,0.16,1.93,0.06,1.05,14.04,1,18
6.66,0.04,7.03,0.01,0.71,20.51,1,14
4.29,0.34,4.21,0.11,0.66,18.94,1,16
6.72,0.22,6.55,0.1,0.98,15.77,1,20
5.5,0.15,5.86,0.11,1.17,16.95,1,22
6.51,0.22,6.08,0.01,0.92,6.56,1,14
4.73,0.51,4.52,0.13,0.77,24.15,1,17
3.8,-0.14,3.66,0.04,0.74,13.38,1,14
5.14,0.3,5.44,0.1,0.68,15.71,1,16
5.97,0.64,5.82,0.1,1.09,12.67,1,21
3.93,0.2,3.41,0.07,0.95,18.31,1,17
4.53,0.1,4.86,0.18,0.72,14.74,1,14
3.61,-0.14,3.38,0.08,0.68,7.03,1,12
6.65,0.27,6.52,0.05,0.66,23.86,1,8
4.2,0.28,4.0,0.13,0.83,4.34,1,16
3.72,0.18,4.15,0.11,0.89,13.09,1,17
5.65,0.15,5.59,0.16,0.87,15.15,1,24
3.81,-0.11,3.89,0.13,1.26,20.37,1,12
5.81,0.29,5.97,0.19,0.64,18.33,1,13
5.58,0.35,5.64,0.03,0.91,17.3,1,16
6.11,-0.09,5.84,0.1,0.72,26.08,1,19
5.46,0.32,5.68,0.11,0.87,10.22,1,11
5.16,0.37,5.41,0.04,0.73,12.18,1,17
4.76,0.2,5.42,0.01,0.53,12.78,1,17
5.61,-0.31,5.32,0.06,1.0,16.36,1,15
5.81,0.65,6.08,0.11,1.01,13.26,1,18
5.0,0.15,5.15,0.13,1.27,17.63,1,19
4.37,0.39,4.4,0.11,0.95,26.48,1,11
3.29,0.02,3.09,0.1,0.91,11.67,1,16
4.16,0.34,4.31,0.11,0.59,13.01,1,9
4.98,-0.31,5.03,0.05,0.79,18.26,1,16
4.51,0.56,4.24,0.17,0.53,9.7,1,16
4.09,0.56,4.96,-0.03,0.51,17.52,1,16
3.96,-0.1,3.82,0.12,0.75,8.96,1,14
5.26,0.44,4.48,0.1,0.6,18.69,1,14
4.26,0.12,4.38,0.04,0.75,10.26,1,21
5.17,0.09,5.04,0.08,0.87,5.79,1,17
1.8,0.38,1.96,0.05,0.87,20.34,1,14
6.06,0.29,6.66,0.14,0.97,18.45,1,16
4.49,0.24,4.84,0.11,0.89,14.26,1,16
5.02,0.49,5.09,0.12,1.15,26.45,1,17
5.07,0.06,4.64,0.11,0.96,14.77,1,19
5.85,0.42,5.61,0.06,0.36,14.36,1,13
0.7,0.32,0.33,0.13,1.16,14.5,1,18
4.97,0.54,5.14,0.15,0.91,16.79,1,15
6.05,-0.15,6.25,0.1,0.79,8.67,1,17
5.55,0.55,5.39,0.06,0.71,13.28,1,19
3.86,0.23,3.74,0.08,1.0,21.32,1,14
5.03,0.06,4.74,0.12,0.78,11.77,1,13
3.71,-0.21,3.39,0.01,0.64,13.73,1,12
4.61,0.72,4.98,0.13,0.67,9.21,1,12
5.61,0.34,5.44,0.08,0.55,26.0,1,22
4.71,0.23,5.09,0.13,0.83,16.28,1,17
4.01,0.49,3.95,0.17,0.79,13.75,1,18
5.84,0.14,5.34,0.1,0.67,17.15,1,14
4.97,0.27,4.69,0.1,1.35,12.9,1,20
5.59,0.39,5.88,0.16,0.8,7.0,1,12
5.54,0.31,6.13,0.12,0.75,10.31,1,16
5.05,0.59,4.86,0.12,0.61,9.85,1,10
5.16,0.32,4.91,0.16,0.69,14.7,1,17
4.68,0.17,4.9,0.09,0.63,15.43,1,14
5.62,0.25,4.88,0.11,0.86,16.2,1,16
6.18,0.64,6.25,0.12,0.76,17.63,1,15
4.99,0.32,5.2,0.11,0.48,17.89,1,15
4.83,0.27,4.9,-0.0,0.77,20.23,1,11
5.31,0.1,4.83,0.04,0.86,22.29,1,15
4.95,-0.14,4.86,0.19,0.81,14.17,1,16
5.49,0.03,5.3,0.08,0.97,18.4,1,16
5.3,-0.35,4.78,0.11,0.9,13.65,1,19
6.26,0.57,6.02,0.09,0.67,16.0,1,14
