sensor_reading,noise_level,rolling_avg,reading_diff,pga,snr,p_wave_detected,ttf_seconds
0.33,1.07,0.55,-0.04,-0.26,-1.31,0,0
3.6,0.43,4.11,0.13,0.76,14.49,1,9
0.13,0.37,0.31,0.09,0.13,1.76,0,0
-0.02,0.98,-0.08,-0.09,0.09,7.28,0,0
0.06,0.64,0.29,0.03,-0.35,7.22,0,0
-0.09,0.85,-0.66,-0.01,0.07,6.31,0,0
0.53,0.68,0.5,0.01,0.0,0.62,0,0
4.36,0.38,4.61,0.06,0.9,16.35,1,19
2.39,0.55,2.2,-0.01,-0.07,2.65,0,0
3.97,0.17,3.72,0.09,0.94,16.16,1,16
5.84,0.12,5.82,0.06,0.9,5.75,1,16
1.32,0.83,1.11,0.02,0.04,-4.46,0,0
6.4,0.49,6.03,0.16,0.74,17.43,1,15
-2.2,0.71,-2.72,0.03,-0.35,5.8,0,0
-0.9,1.13,-0.65,0.02,0.3,13.57,0,0
5.15,0.47,5.17,0.1,1.19,25.06,1,25
6.45,0.36,6.43,0.13,1.13,9.09,1,16
0.54,0.55,0.85,0.04,0.06,4.85,0,0
5.54,0.28,5.89,0.08,0.84,18.87,1,18
4.88,0.41,5.02,0.01,0.9,20.31,1,14
4.02,0.15,4.45,0.02,0.99,15.23,1,18
0.68,0.93,0.39,0.02,0.11,-0.73,0,0
1.39,0.57,1.66,0.08,0.03,-3.71,0,0
1.06,0.7,0.84,0.03,-0.04,4.19,0,0
4.51,0.38,4.87,0.11,0.57,11.58,1,8
0.28,0.71,0.29,-0.06,0.14,3.34,0,0
0.83,0.93,1.07,0.06,0.35,4.33,0,0
-0.34,0.73,0.31,0.03,-0.17,0.67,0,0
-0.16,0.79,-0.62,0.04,0.11,-2.34,0,0
6.36,0.48,5.95,0.1,1.19,11.61,1,17
-0.36,0.78,0.03,-0.05,-0.09,4.71,0,0
-0.48,0.74,-0.52,0.01,0.07,2.9,0,0
1.05,0.8,1.14,-0.07,-0.1,6.13,0,0
-0.67,0.96,-0.33,0.01,-0.03,-2.58,0,0
1.55,0.74,1.17,0.03,0.24,9.03,0,0
5.19,0.38,5.01,0.19,0.66,10.01,1,9
5.39,0.5,5.87,0.12,0.52,16.48,1,12
4.76,0.56,4.78,0.21,0.84,14.77,1,14
4.6,0.37,4.44,0.05,0.93,12.37,1,15
5.04,0.35,5.02,0.07,0.65,20.57,1,11
0.26,0.96,0.3,0.01,-0.09,9.52,0,0
5.26,0.12,5.04,0.06,0.66,18.52,1,12
0.6,0.7,0.59,-0.05,0.31,-2.03,0,0
1.02,0.68,0.65,0.0,0.1,0.6,0,0
6.11,0.23,6.04,0.09,0.92,20.79,1,10
4.19,0.49,4.45,0.14,0.81,12.16,1,13
7.12,0.47,7.44,0.12,0.72,7.38,1,18
4.93,0.53,4.97,0.08,0.81,15.27,1,14
4.63,0.2,4.88,0.15,0.84,11.65,1,17
5.07,0.51,4.8,0.18,0.73,11.95,1,13
5.93,0.28,6.37,0.07,0.67,15.3,1,11
0.75,0.7,0.7,-0.02,0.29,-0.79,0,0
4.53,0.38,4.5,0.16,0.32,12.28,1,15
4.48,0.18,4.19,0.11,0.92,7.07,1,16
-0.98,0.83,-1.07,0.02,0.05,0.76,0,0
0.92,0.82,1.34,0.01,-0.09,-0.19,0,0
5.21,0.43,4.96,0.05,1.04,13.41,1,20
4.19,0.51,4.66,0.12,1.21,24.73,1,15
0.37,0.9,0.71,-0.04,-0.15,3.91,0,0
2.85,0.53,2.35,0.06,0.52,15.46,1,7
3.3,0.21,3.31,0.06,0.67,6.81,1,14
3.6,0.09,3.61,0.15,0.76,6.87,1,14
0.75,0.95,0.57,0.02,-0.0,8.54,0,0
4.5,0.18,4.95,0.14,0.93,15.97,1,18
0.6,0.84,0.69,-0.01,-0.24,6.97,0,0
5.65,0.12,5.97,0.11,0.85,17.17,1,12
5.45,0.34,5.31,0.11,0.8,14.09,1,18
-0.35,0.95,-0.5,-0.04,0.16,13.75,0,0
5.18,0.51,5.02,-0.01,0.96,17.98,1,15
0.2,0.92,0.07,0.02,0.31,1.29,0,0
0.71,0.69,0.98,0.09,-0.26,4.45,0,0
6.7,-0.02,6.92,0.06,0.82,20.09,1,17
-0.48,0.91,-0.12,-0.01,0.53,-3.67,0,0
3.95,0.45,4.18,0.07,0.89,12.97,1,15
4.42,0.5,3.9,0.06,1.05,15.96,1,15
-0.16,0.72,0.02,0.09,0.23,-1.11,0,0
2.7,0.78,2.47,0.03,0.13,1.14,0,0
6.3,0.6,6.46,0.08,1.07,13.11,1,19
0.58,1.03,0.55,0.04,-0.12,13.41,0,0
0.84,0.75,0.91,-0.02,0.2,7.62,0,0
0.18,0.72,0.46,-0.0,-0.09,-5.93,0,0
0.4,0.52,0.29,0.04,-0.14,3.71,0,0
3.71,0.45,3.75,0.06,0.63,23.66,1,14
4.98,0.15,5.23,0.12,0.75,15.87,1,8
2.07,0.95,2.21,0.03,-0.03,4.21,0,0
0.5,0.83,0.35,0.08,0.02,0.98,0,0
0.96,0.73,1.17,-0.05,0.14,2.06,0,0
5.0,-0.08,5.17,0.09,0.9,8.53,1,10
0.98,0.61,0.8,-0.02,0.27,5.64,0,0
3.08,0.49,2.95,0.12,0.96,17.25,1,20
0.19,0.87,0.28,0.11,0.46,6.66,0,0
-0.73,0.75,-1.08,0.03,-0.19,2.6,0,0
0.92,1.07,1.03,0.06,-0.06,4.96,0,0
5.37,0.33,5.11,0.11,0.35,12.19,1,8
0.79,0.77,0.96,0.0,-0.26,-6.81,0,0
0.39,0.72,0.51,0.02,0.05,3.79,0,0
-0.72,1.21,-0.62,0.08,0.03,0.3,0,0
3.59,0.46,3.98,0.11,0.52,14.14,1,18
0.11,0.57,-0.06,0.03,-0.16,2.2,0,0
3.15,0.27,3.19,0.05,0.82,18.37,1,13
-0.93,0.82,-1.13,0.06,0.22,-3.78,0,0
4.51,0.41,4.42,0.07,1.18,17.13,1,14
3.72,0.45,3.27,0.07,1.09,20.74,1,18
1.33,0.59,1.43,-0.06,0.29,5.34,0,0
-0.97,0.78,-1.04,0.09,-0.1,1.98,0,0
-0.48,0.82,-0.8,0.07,0.24,-1.05,0,0
5.02,0.38,4.89,0.13,0.83,8.59,1,18
4.65,0.14,4.35,0.13,0.82,22.53,1,11
6.24,0.27,6.16,0.07,0.86,17.81,1,14
4.16,0.33,4.01,0.15,0.92,18.23,1,11
4.92,0.12,5.12,0.16,0.61,20.67,1,16
4.82,0.37,4.25,0.11,0.66,5.6,1,12
0.9,0.56,1.17,0.02,-0.05,5.98,0,0
4.67,0.2,5.06,0.08,0.42,11.4,1,10
0.88,0.82,0.57,0.02,0.47,-3.58,0,0
1.81,0.89,2.1,0.06,-0.31,-1.13,0,0
3.58,0.35,3.55,0.09,0.99,17.37,1,11
6.33,0.28,6.51,0.04,0.9,11.77,1,15
1.72,0.83,1.69,0.05,-0.13,5.17,0,0
0.38,0.67,0.47,0.01,-0.01,-8.05,0,0
5.78,0.39,5.57,0.07,0.92,12.15,1,20
6.58,0.35,6.55,0.09,0.57,14.93,1,14
5.18,0.34,5.16,0.13,1.07,11.54,1,15
4.22,0.53,4.41,0.15,1.08,8.22,1,15
6.12,0.16,6.39,0.15,0.66,19.49,1,16
-1.09,0.8,-0.87,0.07,-0.18,1.66,0,0
5.69,0.21,5.42,0.2,0.34,10.69,1,12
0.24,0.81,-0.13,0.01,0.02,-3.43,0,0
4.31,-0.05,4.55,0.09,0.81,15.81,1,16
5.0,0.4,5.15,0.07,1.08,14.31,1,16
5.28,0.45,5.35,0.15,0.57,12.37,1,17
-0.71,0.82,-0.85,0.01,0.05,3.62,0,0
-0.53,0.61,-0.99,0.03,0.34,7.53,0,0
1.09,0.9,1.32,0.02,0.48,4.19,0,0
4.11,0.35,4.32,0.17,1.03,7.95,1,19
1.62,1.0,2.14,0.07,0.16,0.06,0,0
4.74,-0.02,4.58,0.15,0.71,8.35,1,13
2.26,0.77,2.7,0.0,0.24,9.19,0,0
0.33,0.53,0.01,0.02,0.37,-5.29,0,0
0.77,0.63,0.47,0.0,-0.02,-2.16,0,0
0.66,0.86,0.74,0.01,0.11,13.79,0,0
0.09,0.7,0.21,0.04,-0.53,2.47,0,0
6.33,0.37,6.38,0.06,0.8,9.79,1,15
4.65,0.17,4.38,0.07,1.14,13.37,1,20
0.69,0.83,0.43,0.02,0.05,2.36,0,0
1.58,0.82,1.58,-0.05,-0.02,0.41,0,0
1.47,0.7,1.8,-0.01,-0.08,2.73,0,0
-0.09,0.67,0.03,0.04,0.12,-3.59,0,0
3.59,0.28,3.31,0.05,0.96,21.67,1,13
0.87,0.92,0.51,-0.01,-0.13,0.87,0,0
1.39,0.84,1.31,0.04,-0.3,-3.3,0,0
5.98,0.2,6.56,0.1,0.63,19.27,1,14
-1.11,0.81,-0.88,-0.02,0.02,13.56,0,0
4.89,0.36,5.01,0.07,0.82,15.25,1,14
1.45,0.92,1.56,0.02,0.23,12.21,0,0
4.52,0.43,4.69,0.11,0.73,5.98,1,8
5.11,0.53,5.09,0.01,0.66,16.09,1,14
0.44,0.87,0.3,0.02,-0.19,8.42,0,0
0.36,0.7,0.34,-0.08,0.18,-3.99,0,0
0.31,1.22,1.0,0.02,0.05,1.69,0,0
-0.27,0.79,-0.76,-0.0,0.03,-4.57,0,0
0.32,1.11,0.42,0.03,0.13,13.66,0,0
-1.63,0.4,-1.85,-0.02,-0.08,17.97,0,0
4.57,0.19,4.64,0.14,0.92,13.84,1,10
-1.21,1.09,-0.91,0.01,-0.26,1.55,0,0
1.08,1.03,1.04,0.03,-0.16,6.77,0,0
5.91,0.55,5.6,0.11,1.08,17.66,1,15
4.55,0.46,4.63,0.04,0.4,16.78,1,11
4.91,0.02,4.66,0.17,0.87,18.75,1,15
5.73,0.42,5.49,0.13,0.8,16.5,1,17
4.87,0.61,5.08,0.06,0.59,9.96,1,19
4.6,0.32,4.19,0.08,0.8,14.58,1,16
6.81,0.0,6.61,0.24,0.89,10.94,1,16
1.81,0.58,2.05,0.11,0.21,-5.63,0,0
6.02,0.27,6.2,0.16,0.84,20.46,1,18
5.36,0.07,4.85,0.09,0.81,12.76,1,18
0.61,1.07,0.47,0.03,-0.11,9.97,0,0
0.74,1.04,0.91,0.05,-0.14,6.18,0,0
-0.96,0.99,-0.65,0.0,-0.06,7.61,0,0
2.27,0.56,1.97,-0.03,0.05,2.69,0,0
0.09,0.57,-0.68,0.04,0.14,2.18,0,0
0.47,1.03,0.83,0.03,0.34,-1.57,0,0
6.19,-0.0,5.81,0.16,1.07,14.73,1,15
2.52,0.92,2.15,-0.0,0.05,-2.28,0,0
6.66,0.45,6.4,0.13,0.66,11.33,1,13
-0.33,0.79,-0.37,-0.0,0.15,0.3,0,0
5.08,0.05,4.87,0.17,0.88,14.58,1,16
3.88,0.22,3.38,0.05,0.88,17.46,1,19
4.47,-0.16,3.87,0.08,0.48,16.13,1,9
-0.46,0.72,-0.41,-0.04,0.21,0.11,0,0
0.05,0.74,0.5,0.07,-0.11,12.39,0,0
0.96,0.97,0.84,-0.03,0.14,-4.44,0,0
4.34,0.34,3.98,0.09,0.56,25.6,1,14
0.39,0.78,0.54,0.07,-0.0,2.16,0,0
6.79,0.13,6.81,0.14,1.01,17.57,1,18
1.34,1.05,1.54,-0.04,-0.29,-1.6,0,0
-0.09,1.09,-0.18,-0.04,-0.02,3.6,0,0
6.23,0.42,6.31,0.05,0.49,13.67,1,16
3.7,0.51,3.61,0.19,0.92,15.83,1,19
-0.22,0.62,0.1,0.11,0.38,9.32,0,0
1.15,0.63,1.16,0.06,0.06,3.28,0,0
4.66,0.16,5.15,0.07,0.67,12.02,1,8
3.14,0.29,3.4,-0.01,0.75,27.49,1,17
-0.35,0.73,-0.37,-0.01,-0.01,2.38,0,0
2.8,0.18,2.69,0.04,0.8,10.89,1,13
6.03,0.52,5.95,0.14,0.53,10.49,1,12
2.19,0.85,2.0,0.03,0.08,4.82,0,0
6.24,0.32,6.41,0.13,0.81,9.72,1,12
4.95,0.29,5.2,0.12,1.07,16.21,1,16
4.95,0.32,4.87,0.06,0.71,17.53,1,19
5.58,0.44,5.32,0.02,0.73,4.83,1,15
-0.5,0.6,-0.29,-0.08,0.25,-2.52,0,0
4.86,0.36,4.72,-0.04,0.8,4.75,1,18
0.5,0.59,0.51,0.04,-0.47,-4.54,0,0
-0.18,1.01,-0.42,0.04,0.32,3.51,0,0
6.03,0.32,6.02,0.17,0.9,13.8,1,19
0.81,0.83,0.12,-0.05,0.18,1.14,0,0
-0.15,0.63,-0.01,-0.02,0.13,-7.0,0,0
5.39,0.36,5.0,0.08,0.72,11.51,1,10
5.5,0.73,5.21,0.17,1.4,20.84,1,17
2.44,0.98,2.38,0.13,0.16,7.59,0,0
0.97,0.77,1.06,-0.05,0.39,-4.31,0,0
3.55,0.36,3.68,0.11,0.9,14.21,1,16
1.35,0.91,0.45,0.09,-0.13,11.22,0,0
0.98,0.53,1.33,0.02,-0.08,4.5,0,0
4.58,0.51,5.15,0.1,0.96,6.4,1,16
2.12,0.73,1.95,0.02,0.13,8.12,0,0
0.7,0.59,0.32,0.12,0.1,-6.42,0,0
0.36,0.91,0.24,0.15,0.11,0.87,0,0
4.54,0.39,4.53,0.11,0.69,16.22,1,17
4.17,0.37,4.66,0.12,0.96,5.47,1,18
5.33,0.05,5.2,0.12,0.88,13.97,1,16
3.81,0.39,4.0,0.1,0.76,12.37,1,14
0.97,0.39,1.11,0.07,0.2,0.59,0,0
0.47,0.58,-0.28,0.05,0.17,-5.75,0,0
2.28,0.43,2.2,0.12,0.6,16.31,1,13
4.55,0.24,4.86,0.19,0.55,18.18,1,17
3.57,0.39,3.41,0.19,0.84,16.43,1,15
0.24,0.89,0.65,0.01,-0.08,-1.73,0,0
-0.3,1.01,-0.05,0.01,-0.02,1.61,0,0
5.98,0.33,5.52,0.14,0.74,21.94,1,14
0.41,0.8,0.68,-0.03,0.17,5.63,0,0
0.87,0.96,0.85,0.08,0.07,-1.71,0,0
0.67,1.12,0.73,0.02,0.18,-1.25,0,0
-0.01,1.14,0.15,0.02,0.02,7.08,0,0
4.18,0.28,4.76,0.02,0.66,20.89,1,19
5.15,0.59,4.95,0.12,0.79,14.34,1,13
2.25,0.45,1.37,0.07,-0.2,-2.83,0,0
1.57,0.67,2.23,0.04,-0.27,-1.73,0,0
6.07,0.2,5.89,0.13,0.87,15.4,1,20
-1.82,1.06,-2.14,-0.05,-0.17,3.16,0,0
1.85,0.85,1.83,0.12,0.13,0.62,0,0
0.57,1.05,0.75,0.05,0.19,0.46,0,0
0.73,0.92,1.0,0.08,0.31,4.44,0,0
-0.74,0.98,-1.1,0.03,0.43,7.46,0,0
5.2,0.52,5.82,0.06,0.91,4.11,1,17
2.11,0.73,2.36,0.01,0.13,5.17,0,0
4.99,0.5,5.29,0.16,0.65,18.09,1,19
4.41,-0.03,4.26,0.04,0.66,12.97,1,16
4.37,0.13,5.01,0.12,0.66,22.78,1,9
-0.23,1.01,0.14,-0.05,0.14,-0.38,0,0
2.83,0.41,2.86,0.05,0.51,16.86,1,15
4.06,0.67,4.19,0.04,0.81,18.93,1,12
0.01,0.91,-0.14,0.02,0.2,5.99,0,0
2.16,0.94,2.17,0.03,0.03,5.66,0,0
5.11,0.1,5.16,0.03,0.73,16.3,1,14
4.34,0.03,4.47,0.09,1.2,8.44,1,20
5.46,0.25,5.28,0.07,0.65,11.96,1,9
1.45,0.56,1.65,0.04,0.3,2.64,0,0
5.04,0.06,4.95,0.07,0.96,16.41,1,14
1.59,0.61,1.72,-0.02,-0.13,7.73,0,0
0.17,0.92,0.29,0.08,0.14,5.37,0,0
6.66,0.39,6.12,0.13,0.56,23.56,1,14
6.15,0.09,5.78,0.1,0.44,15.06,1,9
4.45,0.71,4.17,0.15,0.55,17.07,1,16
0.94,0.86,0.95,-0.03,-0.1,-10.73,0,0
5.17,0.08,4.47,0.14,0.68,18.43,1,12
-1.65,0.42,-1.48,0.13,-0.02,8.81,0,0
4.65,0.54,5.55,0.11,0.88,12.72,1,11
4.98,0.56,5.14,0.12,0.65,17.68,1,16
3.82,0.35,3.01,0.05,1.15,19.16,1,12
4.14,0.68,4.12,0.12,0.7,12.07,1,19
-0.31,0.67,-0.04,-0.02,0.21,-2.86,0,0
5.85,0.66,6.31,0.08,0.97,7.43,1,17
4.8,0.17,4.6,0.12,0.8,13.25,1,19
0.22,0.74,0.35,0.05,-0.12,7.13,0,0
0.4,0.7,0.22,-0.05,-0.38,-1.67,0,0
0.5,0.88,0.42,0.02,0.03,3.73,0,0
-0.73,0.49,-0.71,0.02,0.06,-7.96,0,0
3.82,0.02,4.11,0.13,0.89,14.56,1,15
4.11,0.48,3.96,0.03,0.88,16.62,1,16
0.39,0.84,0.73,0.08,0.32,2.64,0,0
1.2,0.59,1.19,0.01,0.07,14.11,0,0
1.93,0.59,1.75,0.09,0.6,-5.71,0,0
-1.02,0.83,-1.13,0.06,0.17,0.85,0,0
1.36,0.81,1.41,0.01,-0.06,4.7,0,0
4.54,0.28,4.84,0.12,0.68,16.52,1,11
1.57,0.96,2.13,0.06,0.07,2.38,0,0
0.77,0.77,0.66,0.07,-0.32,6.5,0,0
-0.65,0.87,-0.4,0.04,-0.11,7.02,0,0
5.59,0.39,5.88,0.16,0.8,7.0,1,12
5.07,0.57,5.05,0.19,1.07,21.36,1,18
4.0,0.3,3.41,0.08,0.76,11.75,1,12
7.48,0.52,7.73,0.1,0.53,25.97,1,11
4.84,0.59,5.18,0.11,0.76,12.62,1,11
6.39,0.36,6.15,0.05,0.77,18.0,1,11
0.22,1.12,0.22,0.06,0.21,4.36,0,0
-2.13,0.98,-2.09,0.01,-0.19,9.57,0,0
6.19,0.2,6.11,0.14,0.57,12.13,1,18
0.58,0.57,1.21,0.1,0.5,-0.29,0,0
2.04,0.62,2.01,-0.02,0.24,7.53,0,0
1.23,0.81,1.34,0.07,-0.18,0.62,0,0
0.23,1.14,-0.3,-0.06,0.14,3.13,0,0
-0.5,0.82,-0.54,0.02,-0.46,4.23,0,0
-0.58,0.61,-0.54,0.03,-0.08,4.32,0,0
-0.93,1.21,-0.71,-0.04,0.12,8.74,0,0
-0.17,1.17,0.07,0.03,0.1,-0.04,0,0
0.94,0.7,1.05,0.02,-0.06,0.8,0,0
-0.9,0.86,-1.5,0.04,0.08,-0.11,0,0
6.83,0.1,6.47,0.06,0.75,13.88,1,24
0.27,0.87,0.27,-0.0,-0.0,7.94,0,0
1.01,0.67,0.71,-0.06,-0.37,9.42,0,0
5.62,-0.05,5.56,0.07,0.6,21.19,1,17
4.49,0.28,4.34,0.07,0.73,20.71,1,12
5.03,0.5,4.75,0.1,0.87,16.89,1,11
-0.6,0.77,-1.02,0.02,0.08,2.71,0,0
4.91,0.67,5.33,0.13,0.61,15.95,1,18
0.39,1.22,0.93,0.0,0.02,5.04,0,0
0.92,0.85,1.24,0.07,0.17,4.22,0,0
0.7,0.75,0.7,-0.02,0.09,-3.04,0,0
-0.24,1.19,-0.26,-0.02,0.06,12.23,0,0
6.07,0.14,6.45,0.11,0.87,14.65,1,22
0.14,0.83,-0.25,0.02,0.07,5.23,0,0
4.21,0.46,4.45,0.19,0.65,15.12,1,14
6.21,0.31,6.42,0.07,0.86,19.0,1,12
1.04,0.76,1.4,-0.05,0.23,10.69,0,0
3.03,0.08,2.97,0.17,0.78,16.5,1,14
-1.39,0.86,-1.49,-0.0,-0.26,-7.9,0,0
5.76,0.42,5.9,0.1,0.59,12.86,1,16
-0.16,0.87,-0.19,0.01,0.15,13.97,0,0
0.23,0.21,0.02,-0.06,-0.21,8.33,0,0
-0.42,1.15,-0.38,-0.04,-0.01,-0.47,0,0
6.01,0.02,6.18,0.11,0.76,18.18,1,15
-0.24,0.91,-0.18,0.06,-0.37,0.1,0,0
3.98,0.0,4.2,0.08,0.94,18.14,1,8
4.9,0.36,5.23,0.17,0.83,16.91,1,13
-1.34,0.7,-1.23,0.09,-0.17,6.56,0,0
2.0,0.8,2.26,-0.03,-0.14,12.0,0,0
5.98,0.3,6.29,-0.0,0.97,16.1,1,17
6.26,0.5,6.55,0.1,0.62,10.46,1,20
1.69,0.41,1.44,0.0,0.31,4.22,0,0
0.68,0.68,0.44,0.01,-0.04,2.91,0,0
5.17,0.09,5.04,0.08,0.87,5.79,1,17
3.83,0.52,3.47,0.1,0.85,11.69,1,18
0.25,0.83,0.87,0.01,-0.15,2.34,0,0
5.17,0.57,4.91,0.01,1.17,5.91,1,16
0.3,0.76,0.22,0.13,-0.19,5.2,0,0
0.9,1.05,1.03,-0.05,0.17,3.22,0,0
5.34,0.57,5.63,0.12,0.58,19.45,1,15
0.65,0.53,0.85,-0.01,0.19,4.5,0,0
4.0,0.06,3.56,0.14,0.79,5.67,1,12
-0.52,0.9,-0.65,-0.05,0.34,2.32,0,0
6.51,0.46,6.65,0.13,0.56,14.03,1,13
-0.23,0.67,0.06,0.03,0.58,3.88,0,0
2.42,0.27,2.56,0.1,1.21,14.0,1,23
0.31,0.7,0.3,-0.0,-0.25,-2.91,0,0
5.61,0.45,5.22,0.06,0.89,18.43,1,15
6.23,0.22,6.44,0.21,0.67,17.74,1,12
0.41,0.85,0.49,0.02,-0.08,-5.51,0,0
4.99,0.32,5.22,0.2,1.04,16.19,1,22
6.35,0.38,6.72,0.1,1.06,22.39,1,15
1.46,0.78,2.0,-0.02,0.16,-3.8,0,0
-0.05,0.61,-0.44,0.02,0.12,-0.07,0,0
-0.87,0.95,-0.48,0.08,0.11,3.98,0,0
0.6,0.47,0.94,-0.02,0.03,4.5,0,0
4.85,0.41,4.66,0.03,0.56,8.06,1,8
4.92,0.13,5.12,0.04,0.86,15.32,1,18
4.47,0.26,4.77,0.14,0.94,15.6,1,17
1.19,0.76,1.19,-0.01,-0.18,-2.98,0,0
4.95,0.18,4.27,0.18,0.74,25.03,1,18
0.22,0.88,0.22,0.03,0.17,3.53,0,0
5.36,0.24,5.05,0.11,0.96,22.04,1,14
-0.33,1.0,0.04,0.03,-0.01,3.23,0,0
-1.02,0.99,-1.17,0.07,0.05,5.94,0,0
0.52,0.58,0.45,0.01,0.08,-7.39,0,0
1.74,0.64,2.02,-0.01,0.19,7.82,0,0
-0.05,0.8,-0.21,0.0,-0.19,-2.45,0,0
1.8,0.18,2.55,0.19,0.72,15.27,1,16
5.39,0.26,5.21,0.06,1.0,17.25,1,18
4.02,0.23,4.59,0.01,0.69,23.44,1,15
-1.27,0.79,-1.58,-0.12,0.15,-0.66,0,0
-0.35,0.67,-0.79,-0.04,0.32,2.84,0,0
3.83,-0.2,3.79,0.08,0.67,23.25,1,17
0.7,0.52,0.44,-0.02,-0.22,3.43,0,0
5.39,0.03,5.05,0.07,0.73,18.62,1,14
0.34,1.17,0.22,-0.07,0.48,7.45,0,0
5.91,0.22,6.04,0.04,0.6,19.97,1,8
4.82,0.55,5.36,-0.02,0.48,10.67,1,15
0.44,0.68,0.74,0.04,-0.19,7.94,0,0
-0.73,1.03,-0.59,0.06,0.02,2.89,0,0
1.21,0.79,1.29,0.04,0.12,4.33,0,0
0.11,0.83,0.0,-0.03,0.01,1.81,0,0
-0.4,0.92,-0.38,0.04,0.04,2.91,0,0
2.77,0.37,2.08,0.17,0.89,7.83,1,22
5.46,0.54,5.78,0.1,0.87,17.06,1,7
-0.08,0.77,-0.34,0.04,-0.04,-3.41,0,0
-0.49,1.1,-0.38,-0.08,0.22,8.19,0,0
2.35,1.02,2.72,-0.03,-0.07,7.27,0,0
1.32,1.07,0.86,0.07,0.15,-0.58,0,0
-2.1,1.35,-1.8,-0.03,-0.4,1.57,0,0
1.3,0.77,0.75,0.04,0.05,3.33,0,0
4.27,0.31,4.08,0.1,0.86,4.74,1,19
4.93,0.27,5.23,0.04,0.61,19.34,1,9
5.34,0.25,5.73,0.07,0.84,14.59,1,15
-1.99,0.83,-1.78,-0.07,0.2,-3.29,0,0
4.37,0.22,4.22,0.14,1.09,10.09,1,19
-0.89,0.54,-0.93,-0.04,0.07,5.52,0,0
0.45,0.72,0.9,0.1,0.29,4.37,0,0
1.5,0.76,1.22,-0.01,0.2,3.54,0,0
2.74,0.11,2.78,0.03,1.31,12.37,1,17
5.18,0.53,4.87,0.08,0.54,14.28,1,19
5.62,0.13,5.69,-0.04,1.17,10.09,1,18
-0.21,0.74,-0.55,-0.06,0.07,8.03,0,0
4.57,0.24,4.95,0.15,0.6,14.87,1,13
5.99,0.19,6.06,0.06,0.77,11.92,1,15
-1.54,0.8,-1.27,0.03,0.31,6.71,0,0
-0.0,0.8,-0.16,0.14,0.06,-0.26,0,0
4.56,0.17,4.92,0.07,0.75,24.37,1,16
0.69,0.89,0.39,0.01,0.13,1.34,0,0
0.91,0.78,0.97,-0.05,-0.02,5.76,0,0
4.99,0.22,5.24,0.12,1.01,15.49,1,15
5.58,0.35,5.64,0.03,0.91,17.3,1,16
5.86,0.6,6.04,0.11,0.4,16.78,1,14
0.49,0.8,0.5,0.08,0.14,4.0,0,0
3.51,0.42,3.66,0.14,0.61,10.91,1,15
-0.05,0.67,0.47,-0.09,-0.1,5.89,0,0
6.03,0.16,6.23,0.1,0.77,11.61,1,17
4.84,0.1,5.08,0.11,0.43,14.83,1,11
5.4,-0.2,5.48,0.12,0.96,13.54,1,20
1.69,0.92,1.97,0.08,-0.01,-2.11,0,0
4.98,0.45,4.33,0.18,0.96,20.24,1,20
0.46,0.95,0.2,-0.02,0.36,9.49,0,0
5.5,0.31,5.77,0.05,0.7,14.96,1,15
6.82,0.34,6.97,0.12,0.88,11.68,1,20
-0.03,0.77,-0.03,-0.01,0.07,6.28,0,0
1.83,0.48,1.58,0.13,-0.27,11.37,0,0
0.69,1.31,0.99,-0.04,-0.33,16.55,0,0
3.16,0.46,3.84,0.11,0.8,19.64,1,13
0.09,0.72,-0.29,0.04,-0.01,-3.77,0,0
4.72,0.23,5.36,-0.0,0.53,9.5,1,11
0.02,0.56,-0.24,0.0,-0.46,5.81,0,0
4.07,0.22,4.34,0.06,0.78,22.48,1,17
4.64,0.11,5.31,0.17,1.14,16.35,1,16
1.63,1.08,1.51,0.09,0.15,-5.44,0,0
0.48,0.62,0.46,-0.04,-0.1,7.12,0,0
5.15,-0.0,5.07,0.07,0.56,12.47,1,15
0.61,0.53,1.19,0.09,0.35,6.56,0,0
3.68,0.32,3.37,0.06,0.69,17.95,1,9
3.99,0.51,4.16,0.15,0.48,15.36,1,15
0.59,0.75,0.38,0.07,0.09,1.9,0,0
4.41,0.23,4.56,0.11,0.7,19.04,1,14
-0.46,0.91,-0.48,0.02,0.24,5.37,0,0
0.55,0.7,0.61,0.09,0.53,-1.22,0,0
5.11,0.3,4.93,0.13,0.9,26.28,1,14
2.24,0.8,2.41,0.1,-0.04,-1.63,0,0
4.74,0.48,4.11,0.06,0.49,6.9,1,14
5.3,0.38,5.16,0.07,0.88,7.89,1,13
-0.47,0.85,-0.16,-0.08,-0.19,-0.94,0,0
1.55,0.63,1.6,-0.02,-0.28,4.2,0,0
0.17,0.87,0.47,0.1,-0.22,12.61,0,0
0.88,0.58,1.13,0.07,-0.13,-2.98,0,0
1.62,0.98,1.64,-0.04,-0.02,-1.93,0,0
4.76,0.76,4.57,0.06,0.95,20.8,1,16
-0.06,0.8,-0.05,-0.03,-0.11,2.29,0,0
4.6,0.43,4.99,0.16,0.7,12.58,1,9
1.66,0.89,1.8,-0.09,-0.02,5.69,0,0
4.88,0.31,4.68,0.2,1.09,23.23,1,15
2.35,0.86,2.21,-0.04,-0.04,-4.65,0,0
3.0,-0.08,2.85,0.15,0.69,15.44,1,16
0.71,0.78,0.46,0.03,-0.14,2.84,0,0
-0.77,0.87,-0.72,-0.0,-0.04,11.18,0,0
-0.66,0.95,-0.46,0.05,0.01,4.88,0,0
